year,genre,avgRating,movieCount,rollingRating
1992,animation,6.390909090909091,11,6.771673881673881
1992,biography,6.811764705882353,17,6.98336393018746
1992,crime,6.588,75,6.407317002541757
1992,family,6.264705882352941,17,6.3073083778966135
1992,fantasy,6.283333333333333,36,6.0517444805579075
1992,history,6.7272727272727275,11,7.066327561327562
1992,horror,5.510810810810811,37,5.361796472913763
1992,mystery,5.896,25,6.09080931023
1992,romance,6.551041666666666,96,6.399881019447446
1992,scifi,5.6952380952380945,21,5.475248924883071
1992,sports,6.293333333333334,15,5.9804017094017095
1992,thriller,6.15421686746988,83,6.103906581999104
1992,war,7.128571428571428,7,6.716086834733893
1993,action,6.090322580645161,93,5.998710564829665
1993,adventure,5.997222222222223,36,6.190710794922618
1993,animation,7.3307692307692305,13,6.803542013542014
1993,biography,7.325,20,7.07036393018746
1993,crime,6.137974683544304,79,6.3495994392506185
1993,family,5.884848484848485,33,6.1983957219251336
1993,fantasy,6.3931818181818185,44,6.055061695258101
1993,history,7.1499999999999995,12,7.1077561327561325
1993,horror,5.470588235294118,34,5.357076910670261
1993,mystery,6.233333333333333,36,6.082303563103563
1993,romance,6.483908045977012,87,6.436662628642848
1993,scifi,5.478378378378378,37,5.500448410082556
1993,sports,6.6,9,6.08640170940171
1993,thriller,6.056603773584905,106,6.0745130510018
1993,war,7.05,6,6.86775350140056
1994,action,5.9313253012048195,83,5.990097576290141
1994,adventure,5.84,50,6.14483324390221
1994,animation,6.707142857142857,14,6.760684870684871
1994,biography,6.7700000000000005,20,7.091506787330317
1994,crime,6.321126760563381,71,6.361047013585517
1994,family,5.782222222222222,45,6.031506833036245
1994,fantasy,5.914285714285715,35,6.033528594212805
1994,history,6.8625,8,7.04739898989899
1994,horror,5.755172413793104,29,5.462314291979606
1994,mystery,6.234615384615385,26,6.136845687645687
1994,romance,6.460952380952381,105,6.463095529075749
1994,scifi,5.34074074074074,27,5.463596558230704
1994,sports,5.729411764705882,17,6.038437908496732
1994,thriller,6.052272727272728,88,6.080577352553906
1994,war,7.188888888888889,9,6.880825396825396
1995,action,5.98659793814433,97,6.0198877521543
1995,adventure,6.2956521739130435,46,6.120179894901034
1995,animation,7.375,12,6.918542013542013
1995,biography,6.718181818181819,11,6.9489893048128355
1995,crime,6.438095238095237,84,6.3740981599699955
1995,family,6.0725,40,6.082673499702912
1995,fantasy,6.167647058823529,34,6.119058005977511
1995,history,6.95,12,6.982398989898991
1995,horror,5.388372093023255,43,5.457488710584258
1995,mystery,6.57037037037037,27,6.204556125356126
1995,romance,6.458181818181818,110,6.473764150776629
1995,scifi,5.538888888888889,36,5.518941903576049
1995,sports,6.3,5,6.2334379084967315
1995,thriller,6.0622807017543865,114,6.069125446927773
1995,war,6.869230769230769,13,6.9240048840048845
1996,action,5.9447368421052635,76,6.033413433828366
1996,adventure,6.117647058823529,51,6.107345670302104
1996,animation,6.51,10,6.862764235764236
1996,biography,6.763636363636365,11,6.877716577540108
1996,crime,6.358227848101266,79,6.368684906060838
1996,family,5.65483870967742,31,5.931823059820213
1996,fantasy,6.0600000000000005,40,6.163689584924879
1996,history,6.738461538461538,13,6.885646853146852
1996,horror,5.336666666666667,30,5.492322043917591
1996,mystery,6.424137931034483,29,6.271691403870714
1996,romance,6.392622950819672,122,6.46934137251951
1996,scifi,5.463157894736842,38,5.503280799596589
1996,sports,5.88,15,6.160549019607843
1996,thriller,6.014423076923077,104,6.067959429400995
1996,war,7.135714285714286,14,7.074481074481075
1997,action,6.065979381443299,97,6.003792408708574
1997,adventure,5.877083333333334,48,6.0255209576584265
1997,animation,7.133333333333333,12,7.011249084249084
1997,biography,7.06875,16,6.9291136363636365
1997,crime,6.324742268041237,97,6.316033359669085
1997,family,5.638235294117647,34,5.806528942173154
1997,fantasy,5.889655172413794,29,6.084953952740972
1997,history,6.947368421052632,19,6.9296659919028345
1997,horror,5.632142857142857,28,5.516588453184
1997,mystery,6.694871794871795,39,6.4314657628450735
1997,romance,6.426618705035971,139,6.44445678019337
1997,scifi,5.962162162162162,37,5.556665612981402
1997,sports,6.663636363636363,11,6.234609625668449
1997,thriller,6.241071428571429,112,6.085330341621305
1997,war,7.128571428571428,14,7.074481074481073
1998,action,6.031764705882353,85,5.992080833756013
1998,adventure,6.05,50,6.036076513213981
1998,animation,6.876923076923077,13,6.920479853479854
1998,biography,6.857142857142857,14,6.835542207792209
1998,crime,6.442452830188679,106,6.37692898899796
1998,family,5.7558823529411764,34,5.7807357157916925
1998,fantasy,6.2631578947368425,38,6.058949168051976
1998,history,6.99,10,6.897665991902834
1998,horror,5.180952380952381,42,5.458661282315653
1998,mystery,6.171111111111111,45,6.419021318400628
1998,romance,6.5829931972789115,147,6.464273810453752
1998,scifi,5.869696969696969,33,5.634929331245121
1998,sports,5.79,10,6.0726096256684485
1998,thriller,6.10650406504065,123,6.095310399912454
1998,war,7.421428571428571,14,7.14876678876679
1999,action,5.930681818181818,88,5.991952137151412
1999,adventure,6.199999999999999,42,6.108076513213981
1999,animation,6.4875,16,6.876551282051283
1999,biography,7.094117647058823,17,6.900365737203972
1999,crime,6.382022471910112,89,6.389108131267307
1999,family,5.785714285714286,28,5.781434128490106
1999,fantasy,5.923684210526315,38,6.0608288673000965
1999,history,6.534999999999999,20,6.8321659919028335
1999,horror,5.688888888888889,36,5.44540457733481
1999,mystery,6.458536585365854,41,6.463805558550723
1999,romance,6.289189189189189,148,6.429921172101112
1999,scifi,5.480487804878049,41,5.662878744072581
1999,sports,6.4,10,6.206727272727273
1999,thriller,6.1499999999999995,126,6.114855854457909
1999,war,6.768421052631578,19,7.064673221515326
2000,action,5.815909090909091,88,5.957814367704366
2000,adventure,6.08125,48,6.065196078431372
2000,animation,6.413043478260869,23,6.684159977703456
2000,biography,6.790909090909091,22,6.914911191749427
2000,crime,6.065486725663717,113,6.314586428781002
2000,family,5.6923076923076925,26,5.7053956669516435
2000,fantasy,5.847058823529411,51,5.996711220241272
2000,history,7.152941176470588,17,6.8727542271969515
2000,horror,5.494642857142857,56,5.46665873015873
2000,mystery,6.027272727272727,55,6.355186029931194
2000,romance,6.343502824858756,177,6.4069853734365
2000,scifi,5.5975,40,5.674600966294804
2000,sports,6.46,15,6.238727272727273
2000,thriller,5.829411764705882,136,6.068282067048207
2000,war,7.152631578947369,19,7.121353383458647
2001,action,6.0271317829457365,129,5.97429335587246
2001,adventure,5.885185185185185,54,6.018703703703704
2001,animation,6.852173913043478,23,6.752594760312152
2001,biography,6.552631578947368,19,6.872710234811628
2001,crime,6.250413223140495,121,6.293023503788848
2001,family,6.0,30,5.77442792501616
2001,fantasy,6.166071428571429,56,6.017925505955558
2001,history,6.5375,16,6.832561919504644
2001,horror,5.1461538461538465,52,5.4285561660561665
2001,mystery,6.038461538461538,65,6.278050751416605
2001,romance,6.407909604519774,177,6.410042704176521
2001,scifi,5.732608695652174,46,5.728491126477871
2001,sports,6.1450000000000005,20,6.2917272727272735
2001,thriller,5.980851063829787,141,6.06156766442955
2001,war,6.593333333333334,30,7.012877192982456
2002,action,5.910489510489511,143,5.9431953816817025
2002,adventure,6.126865671641791,67,6.068660171365394
2002,animation,6.605263157894737,19,6.646980725224433
2002,biography,7.121052631578948,19,6.883170761127417
2002,crime,6.3125984251968505,127,6.290594735219971
2002,family,6.021052631578947,38,5.850991392508421
2002,fantasy,6.075,44,6.054994471472799
2002,history,7.315384615384615,13,6.90616515837104
2002,horror,5.439344262295082,61,5.389996447086611
2002,mystery,6.381690140845071,71,6.2154144206112605
2002,romance,6.187564766839379,193,6.362231916537202
2002,scifi,5.67906976744186,43,5.67187264753381
2002,sports,5.760000000000001,15,6.111
2002,thriller,6.003296703296702,182,6.014012719374604
2002,war,6.842424242424243,33,6.955647755753018
2003,action,6.117557251908397,131,5.960353890886911
2003,adventure,6.1535714285714285,84,6.089374457079681
2003,animation,6.527777777777778,18,6.577151665395372
2003,biography,6.752631578947369,19,6.862268505488321
2003,crime,6.410924369747899,119,6.284289043131814
2003,family,5.776190476190476,42,5.85505301715828
2003,fantasy,6.176190476190476,42,6.037600987763527
2003,history,6.638461538461538,13,6.835857466063348
2003,horror,5.513793103448276,58,5.45656459158579
2003,mystery,6.183018867924528,53,6.217795971973944
2003,romance,6.283908045977012,174,6.302414886276822
2003,scifi,5.677777777777778,36,5.633488809149973
2003,sports,6.373333333333333,15,6.227666666666667
2003,thriller,6.127044025157233,159,6.018120711397922
2003,war,6.542857142857143,21,6.779933470038733
2004,action,6.022012578616352,159,5.978620042973818
2004,adventure,6.032926829268293,82,6.05595982293334
2004,animation,6.425806451612903,31,6.564812955717953
2004,biography,6.892592592592592,27,6.8219634945950745
2004,crime,6.328828828828829,111,6.273650314515558
2004,family,5.837209302325581,43,5.865352020480539
2004,fantasy,5.822950819672131,61,6.017454309592689
2004,history,6.942105263157895,19,6.917278518694927
2004,horror,5.24,90,5.366786813808012
2004,mystery,6.178481012658228,79,6.161784857432418
2004,romance,6.361471861471862,231,6.3168714207333565
2004,scifi,5.653333333333333,60,5.66805791484103
2004,sports,6.695833333333333,24,6.286833333333333
2004,thriller,6.013636363636364,198,5.990847984125194
2004,war,6.56,35,6.7382492595124175
2005,action,5.835211267605634,142,5.982480478313127
2005,adventure,5.8862499999999995,80,6.016959822933339
2005,animation,6.676190476190476,21,6.617442355303874
2005,biography,7.060714285714285,28,6.875924533556113
2005,crime,6.293333333333334,135,6.319219636049482
2005,family,5.991803278688525,61,5.925251137756705
2005,fantasy,5.795833333333333,72,6.007209211553475
2005,history,6.827999999999999,25,6.8522902834008095
2005,horror,5.024545454545455,110,5.272767333288533
2005,mystery,6.1547368421052635,95,6.187277680398926
2005,romance,6.162380952380952,210,6.280647046237795
2005,scifi,5.314,50,5.6113579148410295
2005,sports,6.324242424242424,33,6.259681818181819
2005,thriller,5.874866310160427,187,5.999938893216102
2005,war,6.771875,32,6.6620979437229435
2006,action,5.878723404255319,141,5.952798802575043
2006,adventure,5.96969696969697,99,6.033862179835696
2006,animation,6.248837209302326,43,6.496775014555643
2006,biography,6.730555555555556,36,6.9115093288777505
2006,crime,6.313286713286713,143,6.331794334078724
2006,family,5.8338983050847455,59,5.892030798773655
2006,fantasy,5.998876404494382,89,5.973770206738064
2006,history,6.772413793103448,29,6.8992730420215
2006,horror,4.96865671641791,134,5.237267907341345
2006,mystery,5.942105263157894,95,6.168006425338197
2006,romance,6.307373271889401,217,6.260539779711721
2006,scifi,5.788524590163934,61,5.622541093743381
2006,sports,6.023529411764706,34,6.235387700534759
2006,thriller,5.824705882352941,255,5.968709856920734
2006,war,6.524137931034482,29,6.648258863263173
2007,action,5.982738095238095,168,5.96724851952476
2007,adventure,5.918681318681319,91,5.992225309243602
2007,animation,6.576086956521739,46,6.490939774281044
2007,biography,6.982051282051282,39,6.883709058972217
2007,crime,6.26927374301676,179,6.323129397642707
2007,family,6.054545454545455,66,5.898729363366956
2007,fantasy,5.916666666666667,84,5.942103540071398
2007,history,6.6720930232558135,43,6.770614723595739
2007,horror,5.336912751677852,149,5.216781605217899
2007,mystery,6.283505154639175,97,6.148369428097018
2007,romance,6.260663507109005,211,6.275159527765647
2007,scifi,5.659183673469388,49,5.618563874948887
2007,sports,5.863333333333333,30,6.2560543672014255
2007,thriller,5.920973782771536,267,5.9522452728157
2007,war,6.608510638297873,47,6.6014761424379005
2008,action,6.009770114942529,174,5.945691092131585
2008,adventure,5.7868686868686865,99,5.918884760903053
2008,animation,6.371052631578947,38,6.459594745041278
2008,biography,6.902631578947369,38,6.913709058972218
2008,crime,6.243786982248521,169,6.289701920142832
2008,family,5.861111111111111,54,5.9157134903510835
2008,fantasy,5.7370370370370365,81,5.85427285224071
2008,history,6.8769230769230765,39,6.818307031288046
2008,horror,5.2,132,5.154022984528243
2008,mystery,5.934065934065934,91,6.098578841325299
2008,romance,6.203809523809523,210,6.2591398233321485
2008,scifi,5.469014084507043,71,5.576811136294739
2008,sports,6.195,20,6.22038770053476
2008,thriller,5.895736434108527,258,5.905983754605958
2008,war,6.454761904761905,42,6.5838570948188515
2009,action,5.8651741293532345,201,5.914323402278962
2009,adventure,5.958333333333333,108,5.903966061716061
2009,animation,6.473170731707317,41,6.469067601060161
2009,biography,6.797674418604651,43,6.894725424174629
2009,crime,6.244910179640719,167,6.27291819030521
2009,family,6.135185185185185,54,5.975308666923004
2009,fantasy,5.878640776699029,103,5.86541084364609
2009,history,6.568421052631579,38,6.743570189182783
2009,horror,5.171779141104294,163,5.140378812749103
2009,mystery,6.1456140350877195,114,6.092005445811198
2009,romance,6.146188340807175,223,6.216083119199211
2009,scifi,5.750588235294118,85,5.596262116686897
2009,sports,6.1863636363636365,22,6.1184937611408206
2009,thriller,5.752264808362369,287,5.8537094435511605
2009,war,6.463333333333334,30,6.564523761485519
2010,action,5.9775700934579445,214,5.942795167449424
2010,adventure,6.069662921348315,89,5.940648645985725
2010,animation,6.590000000000001,40,6.451829505822066
2010,biography,6.561538461538461,52,6.794890259339463
2010,crime,6.167065868263474,167,6.247664697291237
2010,family,6.06949152542373,59,5.990846316270046
2010,fantasy,6.035616438356165,73,5.913367464650657
2010,history,6.715909090909091,44,6.721152007364601
2010,horror,5.082835820895522,134,5.152036886019116
2010,mystery,5.977777777777778,90,6.0566136329457
2010,romance,6.280616740088106,227,6.239730276740643
2010,scifi,5.617567567567567,74,5.65697563020041
2010,sports,6.227777777777778,18,6.099200831847891
2010,thriller,5.729285714285714,280,5.824593324376218
2010,war,6.225,32,6.455148761485518
2011,action,5.8748837209302325,215,5.942027230784406
2011,adventure,5.876991150442478,113,5.922107482134827
2011,animation,6.331818181818182,44,6.468425700325237
2011,biography,6.626190476190477,42,6.7740172434664485
2011,crime,6.144117647058824,136,6.2138308840456595
2011,family,6.173239436619719,71,6.05871454257704
2011,fantasy,5.768235294117647,85,5.86723924257531
2011,history,6.2700000000000005,40,6.620669248743913
2011,horror,4.909937888198757,161,5.140293120375285
2011,mystery,6.019148936170212,94,6.072022367548164
2011,romance,6.2594594594594595,222,6.230147514254654
2011,scifi,5.561038961038961,77,5.611478504375415
2011,sports,6.272413793103448,29,6.148977708115639
2011,thriller,5.796629213483146,267,5.818977990602258
2011,war,6.15,40,6.380321175278622
2012,action,5.775233644859814,214,5.90052634070875
2012,adventure,5.920512820512821,117,5.922473782501127
2012,animation,6.330188679245283,53,6.419246044869945
2012,biography,6.805555555555555,36,6.738718098167302
2012,crime,6.1345029239766085,171,6.186876720237629
2012,family,5.816666666666666,60,6.0111387850012825
2012,fantasy,6.038888888888889,90,5.8916836870197535
2012,history,6.55,40,6.596250644092748
2012,horror,4.947513812154696,181,5.062413332470654
2012,mystery,5.8319587628865985,97,5.981713089197648
2012,romance,6.24037558685446,213,6.226089930203744
2012,scifi,5.456976744186047,86,5.571037118518747
2012,sports,6.463636363636363,22,6.269038314176245
2012,thriller,5.741538461538462,325,5.783090926355643
2012,war,6.412820512820512,39,6.34118315018315
2013,action,5.7486274509803925,255,5.848297807916323
2013,adventure,5.914598540145985,137,5.948019753156586
2013,animation,6.6038461538461535,52,6.465804749323387
2013,biography,6.72,65,6.702191782377829
2013,crime,6.2601092896174855,183,6.190141181711422
2013,family,6.2126760563380286,71,6.081451774046666
2013,fantasy,5.871428571428571,91,5.91856199389806
2013,history,6.820689655172414,29,6.585003959742616
2013,horror,4.976219512195122,164,5.017657234909679
2013,mystery,6.027272727272727,110,6.0003544478390065
2013,romance,6.27119341563786,243,6.239566708569412
2013,scifi,5.648598130841122,107,5.606953927785563
2013,sports,6.71304347826087,23,6.372647009828419
2013,thriller,5.798319327731092,357,5.763607505080157
2013,war,6.595833333333334,24,6.369397435897436
2014,action,5.809615384615385,260,5.837186058968753
2014,adventure,5.995454545454545,132,5.955443995580829
2014,animation,6.626829268292683,41,6.49653645664046
2014,biography,6.754411764705883,68,6.693539251598075
2014,crime,6.1135,200,6.163859145783279
2014,family,6.126984126984127,63,6.079811562406454
2014,fantasy,5.831818181818182,88,5.909197474921891
2014,history,6.698245614035088,57,6.610968872023318
2014,horror,5.001015228426396,197,4.983504452374099
2014,mystery,5.776190476190476,126,5.926469736059559
2014,romance,6.110566037735849,265,6.232442247955147
2014,scifi,5.452678571428572,112,5.547371995012453
2014,sports,6.356,25,6.406574282555691
2014,thriller,5.702331606217617,386,5.7536208646512055
2014,war,6.723255813953489,43,6.4213819320214665
2015,action,5.760311284046693,257,5.793734297086504
2015,adventure,6.0302816901408445,142,5.947567749339334
2015,animation,6.516326530612245,49,6.481801762762909
2015,biography,6.75625,80,6.732481559290383
2015,crime,6.0568862275449105,167,6.141823217639566
2015,family,6.197333333333334,75,6.105379923988375
2015,fantasy,5.886111111111112,108,5.879296409472881
2015,history,6.620634920634921,63,6.591914037968484
2015,horror,5.024770642201835,218,4.971891416635361
2015,mystery,5.733088235294118,136,5.877531827562826
2015,romance,6.192181069958848,243,6.214755113929295
2015,scifi,5.495726495726496,117,5.52300378064424
2015,sports,6.635,20,6.488018727000136
2015,thriller,5.658638743455497,382,5.739491470485163
2015,war,6.257777777777778,45,6.427937487577023
2016,action,5.7727272727272725,297,5.773303007445912
2016,adventure,5.893006993006994,143,5.950770917852238
2016,animation,6.5618181818181816,55,6.527801762762908
2016,biography,6.808045977011494,87,6.768852659454586
2016,crime,6.138,200,6.140599688227801
2016,family,6.288571428571428,70,6.128446322378717
2016,fantasy,5.793636363636363,110,5.884376623376623
2016,history,6.56923076923077,52,6.651760191814638
2016,horror,4.97117903930131,229,4.984139646855872
2016,mystery,5.77828947368421,152,5.829359935065626
2016,romance,6.2106557377049185,244,6.204994369578387
2016,scifi,5.302542372881356,118,5.471304463012719
2016,sports,6.566666666666667,39,6.54686930171278
2016,thriller,5.725,420,5.725165627788533
2016,war,6.349056603773585,53,6.46774880833174
2017,action,5.880981595092025,326,5.794452597492354
2017,adventure,5.8803921568627455,153,5.942746785122223
2017,animation,6.310526315789473,57,6.5238692900717465
2017,biography,6.607692307692307,91,6.729280009881937
2017,crime,6.1693693693693685,222,6.147572977306353
2017,family,6.160869565217392,69,6.197286902088862
2017,fantasy,5.977205882352941,136,5.8720400220694335
2017,history,6.588888888888889,72,6.659537969592416
2017,horror,5.112775330396476,227,5.017191950504228
2017,mystery,5.8568750000000005,160,5.834343182488307
2017,romance,6.113304721030043,233,6.179580196413504
2017,scifi,5.444274809160306,131,5.46876407600757
2017,sports,6.561538461538461,26,6.566449721293199
2017,thriller,5.718085106382978,470,5.720474956757437
2017,war,6.472881355932203,59,6.479760976954078
2018,action,5.862783171521035,309,5.817283741600482
2018,adventure,6.052941176470588,153,5.970415312387144
2018,animation,6.6684210526315795,57,6.536784269828833
2018,biography,6.675961538461538,104,6.720472317574244
2018,crime,6.100467289719626,214,6.115644577326782
2018,family,6.236,75,6.2019516908212555
2018,fantasy,6.04516129032258,124,5.906786565848236
2018,history,6.55,90,6.605400038557933
2018,horror,5.187763713080169,237,5.059500790681237
2018,mystery,5.740298507462686,201,5.7769483385262985
2018,romance,6.254166666666667,216,6.176174846619265
2018,scifi,5.66159420289855,138,5.471363290419056
2018,sports,6.65,32,6.5538410256410256
2018,thriller,5.6813704496788,467,5.697085181146979
2018,war,6.316666666666667,54,6.423927643620745
2019,action,5.862145110410094,317,5.827789686759424
2019,adventure,6.111538461538461,156,5.993632095603926
2019,animation,6.668181818181819,66,6.54505477980666
2019,biography,6.677333333333333,75,6.705056631299735
2019,crime,6.078813559322033,236,6.108707289191187
2019,family,6.273958333333333,96,6.231346532091097
2019,fantasy,6.1384,125,5.9681029294845995
2019,history,6.419178082191781,73,6.549586532189272
2019,horror,5.088034188034188,234,5.076904582602795
2019,mystery,5.714136125654451,191,5.764537468419093
2019,romance,6.221495327102804,214,6.198360704492656
2019,scifi,5.648305084745763,118,5.510488593082494
2019,sports,6.23,30,6.528641025641025
2019,thriller,5.711930585683297,461,5.699004977040114
2019,war,6.310344827586207,58,6.3413454463472885
2020,action,5.571957671957671,189,5.7901189643416195
2020,adventure,5.841584158415841,101,5.955892589258926
2020,animation,6.6255319148936165,47,6.566895856662934
2020,biography,6.393333333333333,45,6.632473297966401
2020,crime,5.85037037037037,135,6.06740411775628
2020,family,5.915942028985507,69,6.175068271221532
2020,fantasy,5.947619047619048,105,5.980404516786186
2020,history,6.4425,40,6.513959548062287
2020,horror,5.074871794871795,195,5.086924813136788
2020,mystery,5.763358778625954,131,5.77059157708546
2020,romance,6.1762500000000005,160,6.195174490500887
2020,scifi,5.348936170212766,94,5.481130527979748
2020,sports,5.995238095238095,21,6.400688644688645
2020,thriller,5.488679245283019,318,5.665013077405619
2020,war,6.353125,32,6.360414890791732
2021,action,5.883650190114069,263,5.812303547818979
2021,adventure,6.293220338983051,118,6.035935258454137
2021,animation,6.584745762711864,59,6.57148137284167
2021,biography,6.7272727272727275,55,6.616318648018646
2021,crime,6.10360824742268,194,6.060525767240816
2021,family,6.006451612903225,62,6.118644308087891
2021,fantasy,6.173214285714286,112,6.056320101201771
2021,history,6.275555555555555,45,6.455224505327244
2021,horror,5.193048128342246,187,5.131298630944974
2021,mystery,5.6878787878787875,132,5.752509439924376
2021,romance,6.240993788819876,161,6.201242100723879
2021,scifi,5.722222222222222,108,5.565066497847921
2021,sports,6.333333333333333,27,6.3540219780219775
2021,thriller,5.654450261780105,382,5.65090312976164
2021,war,5.766666666666667,24,6.243936903370349
2022,action,6.018478260869565,276,5.839802880974487
2022,adventure,6.185046728971963,107,6.096866172875981
2022,animation,6.454545454545454,44,6.600285200592866
2022,biography,6.948484848484849,33,6.684477156177157
2022,crime,6.457055214723926,163,6.118062936311727
2022,family,6.361176470588235,85,6.15870568916206
2022,fantasy,6.1000000000000005,73,6.0808789247311825
2022,history,6.843333333333334,30,6.5061133942161335
2022,horror,5.403973509933775,151,5.189538266852435
2022,mystery,6.201754385964913,114,5.821485317117358
2022,romance,6.332558139534884,215,6.2450927844248465
2022,scifi,5.780952380952381,63,5.632402012206336
2022,sports,6.533333333333334,24,6.3483809523809525
2022,thriller,6.0385,400,5.714986108485045
2022,war,6.385,20,6.2263606321839085
2023,action,6.747619047619047,21,6.016770056194089
2023,adventure,6.3,7,6.146277937581862
2023,animation,6.966666666666666,3,6.659934323399884
2023,biography,6.5,4,6.649284848484848
2023,crime,7.140000000000001,10,6.325969478367802
2023,family,6.7,4,6.251505689162061
2023,fantasy,6.65,2,6.2018466666666665
2023,history,7.08,5,6.612113394216133
2023,horror,6.7,7,5.491985524236401
2023,mystery,6.366666666666667,6,5.946758948958154
2023,romance,6.638461538461538,13,6.32195175878382
2023,scifi,6.783333333333334,6,5.856749838293293
2023,sports,7.033333333333334,3,6.42504761904762
2023,thriller,7.109090909090909,22,6.000530200367466
